",appid,english,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,price"
"23286,888610,1,0,0,6.0,7,0,0,19.49"
"23287,888620,1,0,0,4.0,3,0,0,5.19"
"23288,888630,1,0,21,69.0,9,0,0,15.99"
"23289,888640,1,0,0,2.0,1,0,0,0.79"
"23290,888670,1,0,12,5.0,6,0,0,0.0"
"23291,888690,1,0,98,27.0,20,0,0,0.79"
"23292,888710,1,0,10,2.0,2,0,0,3.99"
"23293,888740,1,0,0,0.0,1,0,0,2.09"
"23294,888750,1,0,6,2.0,0,0,0,7.19"
"23295,888760,1,0,31,3.0,1,0,0,6.19"
"23296,888790,1,0,20,521.0,2,0,0,23.79"
"23297,888800,1,0,10,13.0,6,0,0,0.0"
"23298,888810,1,0,0,5.0,4,0,0,7.19"
"23299,888900,1,0,8,8.0,0,0,0,0.79"
"23300,888970,1,0,0,3.0,5,0,0,2.09"
"23301,888990,1,0,8,30.0,0,0,0,10.99"
"23302,889030,1,0,16,3.0,1,0,0,3.99"
"23303,889040,1,0,0,67.0,13,0,0,3.99"
"23304,889080,1,0,23,41.0,2,0,0,19.49"
"23305,889100,1,0,28,2.0,0,0,0,7.19"
"23306,889150,1,0,16,1.0,0,0,0,5.19"
"23307,889170,1,0,0,24.0,5,0,0,2.09"
"23308,889210,1,0,0,4.0,2,0,0,0.0"
"23309,889220,1,0,0,24.0,3,0,0,0.0"
"23310,889240,1,0,0,25.0,4,0,0,0.0"
"23311,889260,1,0,0,8.0,0,0,0,10.99"
"23312,889290,1,0,0,1.0,0,0,0,0.79"
"23313,889320,0,0,0,26.0,3,0,0,0.0"
"23314,889400,1,0,0,20.0,0,0,0,6.19"
"23315,889450,1,0,0,6.0,0,0,0,1.69"
"23316,889460,1,0,0,13.0,8,0,0,0.79"
"23317,889470,1,0,0,2.0,3,0,0,7.19"
"23318,889480,1,0,0,245.0,10,123,123,11.39"
"23319,889510,1,0,51,306.0,52,84,84,34.99"
"23320,889520,1,0,0,10.0,1,0,0,3.99"
"23321,889530,1,0,2,7.0,1,0,0,0.0"
"23322,889600,1,0,37,87.0,13,0,0,49.99"
"23323,889720,1,0,7,12.0,6,0,0,6.19"
"23324,889730,1,0,0,44.0,25,0,0,0.0"
"23325,889740,1,0,0,44.0,3,0,0,0.0"
"23326,889760,1,0,0,0.0,12,0,0,4.79"
"23327,889770,1,0,13,92.0,13,0,0,10.29"
"23328,889790,1,0,10,0.0,1,0,0,1.69"
"23329,889850,1,0,0,5.0,4,0,0,0.79"
"23330,889970,1,0,0,1.0,2,0,0,7.19"
"23331,889990,1,0,23,1.0,2,0,0,0.79"
"23332,890070,1,0,0,78.0,3,0,0,0.0"
"23333,890110,1,0,0,20.0,9,0,0,0.0"
"23334,890130,1,0,6,4.0,1,0,0,2.89"
"23335,890180,1,0,4,30.0,33,0,0,3.99"
"23336,890210,1,0,0,0.0,1,0,0,5.79"
"23337,890220,1,0,0,47.0,5,0,0,3.99"
"23338,890280,1,0,0,10.0,0,0,0,13.99"
"23339,890300,1,0,10,22.0,3,0,0,0.0"
"23340,890310,1,0,61,13.0,0,0,0,11.39"
"23341,890340,1,0,12,6.0,1,0,0,4.79"
"23342,890400,1,0,0,71.0,44,0,0,0.0"
"23343,890470,1,0,0,1.0,0,0,0,7.19"
"23344,890500,1,18,8,23.0,12,0,0,9.29"
"23345,890570,1,0,32,129.0,17,0,0,9.29"
"23346,890590,1,0,1,9.0,2,0,0,0.79"
"23347,890630,1,0,13,3.0,0,0,0,5.79"
"23348,890640,1,0,20,6.0,3,0,0,1.69"
"23349,890680,1,0,0,0.0,1,0,0,4.79"
"23350,890710,1,0,97,30.0,17,0,0,0.79"
"23351,890740,1,0,20,4.0,0,0,0,5.79"
"23352,890750,1,0,18,48.0,0,0,0,2.89"
"23353,890780,1,0,0,6.0,8,0,0,0.79"
"23354,890800,1,0,0,16.0,39,0,0,0.79"
"23355,890820,1,0,0,40.0,55,0,0,0.0"
"23356,890880,1,0,10,223.0,34,0,0,0.0"
"23357,890900,1,0,0,1.0,0,0,0,3.99"
"23358,890910,1,0,0,1.0,1,0,0,0.79"
"23359,890920,1,0,10,152.0,150,0,0,0.0"
"23360,890930,1,0,0,5.0,4,0,0,0.0"
"23361,890940,1,0,0,7.0,2,0,0,2.09"
"23362,890970,1,0,13,63.0,16,0,0,3.99"
"23363,891050,1,0,0,2.0,1,0,0,3.99"
"23364,891090,1,0,0,4.0,2,0,0,0.79"
"23365,891100,1,0,5,19.0,8,0,0,2.09"
"23366,891110,1,0,0,7.0,0,0,0,2.99"
"23367,891120,1,0,7,2.0,2,0,0,0.79"
"23368,891130,1,0,24,88.0,6,0,0,0.0"
"23369,891150,1,0,0,3.0,2,0,0,1.69"
"23370,891180,1,0,0,6.0,2,0,0,0.0"
"23371,891190,1,0,0,7.0,4,0,0,0.0"
"23372,891200,1,0,0,14.0,10,0,0,0.0"
"23373,891220,1,0,0,468.0,85,0,0,0.0"
"23374,891270,1,0,0,1.0,3,0,0,7.19"
"23375,891310,1,0,5,17.0,8,0,0,5.69"
"23376,891320,1,0,0,3.0,3,0,0,5.79"
"23377,891330,1,0,16,1.0,3,0,0,15.49"
"23378,891340,1,0,14,4.0,0,0,0,2.89"
"23379,891350,1,0,0,12.0,10,0,0,2.09"
"23380,891380,1,0,30,3.0,1,0,0,0.79"
"23381,891470,1,0,0,1.0,0,0,0,0.79"
"23382,891510,1,0,0,286.0,5,0,0,10.29"
"23383,891570,1,0,1,4.0,1,0,0,0.78"
"23384,891580,1,0,1,2.0,0,0,0,0.78"
"23385,891590,1,0,26,12.0,7,0,0,0.78"
"23386,891600,1,0,1,5.0,2,0,0,0.78"
"23387,891610,1,0,1,3.0,1,0,0,0.78"
"23388,891620,1,0,1,5.0,5,0,0,0.78"
"23389,891640,1,0,1,5.0,3,0,0,0.78"
"23390,891650,1,0,1,6.0,5,0,0,0.78"
"23391,891670,1,0,1,3.0,0,0,0,0.78"
"23392,891700,1,0,0,1.0,7,0,0,3.99"
"23393,891710,1,0,0,4.0,0,0,0,3.99"
"23394,891720,1,0,0,9.0,4,0,0,3.99"
"23395,891790,1,0,20,47.0,2,0,0,15.49"
"23396,891850,1,0,4,5.0,0,0,0,11.39"
"23397,891860,1,0,15,40.0,14,0,0,0.0"
"23398,891870,1,0,10,11.0,3,0,0,2.09"
"23399,891890,1,0,11,14.0,1,0,0,2.09"
"23400,891920,1,0,11,45.0,0,0,0,0.79"
"23401,891950,1,0,0,34.0,23,0,0,0.0"
"23402,891960,1,0,0,14.0,1,0,0,0.0"
"23403,892020,1,0,1,3.0,5,0,0,2.89"
"23404,892130,1,0,1,3.0,7,0,0,0.79"
"23405,892170,1,0,0,2.0,2,0,0,0.0"
"23406,892180,1,0,0,3.0,1,0,0,1.99"
"23407,892210,1,0,13,3.0,0,0,0,19.99"
"23408,892380,1,0,0,71.0,6,0,0,10.29"
"23409,892420,0,0,0,404.0,164,43632,71857,2.89"
"23410,892440,1,0,0,6.0,3,0,0,11.39"
"23411,892470,1,0,0,5.0,0,0,0,5.19"
"23412,892490,1,0,10,4.0,2,0,0,0.79"
"23413,892510,1,0,0,125.0,35,0,0,0.0"
"23414,892550,1,0,5,28.0,7,0,0,1.99"
"23415,892560,1,0,0,24.0,1,0,0,0.0"
"23416,892630,1,0,6,532.0,124,0,0,0.0"
"23417,892640,1,0,24,2.0,0,0,0,1.69"
"23418,892650,0,0,25,158.0,102,30,30,2.09"
"23419,892690,1,0,0,28.0,4,0,0,7.19"
"23420,892760,1,0,12,136.0,40,0,0,10.29"
"23421,892780,1,0,9,15.0,3,0,0,3.99"
"23422,892830,1,0,21,15.0,1,0,0,10.99"
"23423,892880,1,0,99,8.0,1,0,0,0.79"
"23424,892900,1,0,0,2.0,3,0,0,0.0"
"23425,892910,1,0,0,2.0,1,0,0,0.72"
"23426,892930,1,0,44,6.0,2,0,0,1.99"
"23427,892960,1,0,0,4.0,1,0,0,0.0"
"23428,893010,1,0,0,203.0,47,0,0,11.39"
"23429,893020,1,0,0,102.0,25,0,0,11.39"
"23430,893030,1,0,36,1133.0,95,21,21,1.69"
"23431,893040,1,0,17,12.0,20,0,0,4.79"
"23432,893050,1,0,13,12.0,2,0,0,9.99"
"23433,893060,1,0,22,13.0,17,0,0,5.99"
"23434,893070,1,0,0,9.0,11,0,0,7.19"
"23435,893090,1,0,0,4.0,1,0,0,2.89"
"23436,893140,1,0,65,2.0,4,0,0,2.09"
"23437,893150,1,0,0,8.0,14,0,0,0.0"
"23438,893170,1,0,0,0.0,1,0,0,2.09"
"23439,893180,1,18,50,1073.0,187,355,355,14.99"
"23440,893330,1,0,0,39.0,24,0,0,0.79"
"23441,893350,1,0,11,1.0,0,0,0,3.99"
"23442,893390,1,0,0,92.0,14,0,0,0.0"
"23443,893450,1,0,0,4.0,2,0,0,6.19"
"23444,893460,1,0,0,2.0,3,0,0,0.79"
"23445,893470,1,0,24,30.0,1,0,0,8.29"
"23446,893480,1,0,3,1.0,0,0,0,2.89"
"23447,893490,1,0,0,2.0,0,0,0,0.0"
"23448,893510,1,0,10,6.0,19,0,0,5.79"
"23449,893520,1,0,0,4323.0,1127,459,178,0.0"
"23450,893560,1,0,0,20.0,5,0,0,0.0"
"23451,893570,1,0,0,13.0,9,0,0,0.0"
"23452,893590,1,0,5,2.0,4,0,0,1.69"
"23453,893610,1,0,18,22.0,0,0,0,3.99"
"23454,893620,1,0,0,13.0,2,0,0,1.69"
"23455,893640,1,0,0,3.0,1,0,0,0.0"
"23456,893650,1,0,0,1.0,3,0,0,3.99"
"23457,893680,1,0,20,311.0,43,190,190,10.0"
"23458,893690,1,0,25,27.0,0,0,0,7.19"
"23459,893710,1,0,0,4.0,0,0,0,7.19"
"23460,893730,1,0,25,121.0,4,0,0,0.0"
"23461,893740,1,0,63,4.0,0,0,0,0.79"
"23462,893790,1,0,6,64.0,0,0,0,7.19"
"23463,893870,1,0,0,31.0,18,0,0,19.49"
"23464,893940,1,0,18,1.0,1,0,0,4.79"
"23465,893960,1,0,0,25.0,2,0,0,0.79"
"23466,894000,1,0,28,31.0,1,0,0,6.99"
"23467,894010,1,0,2,6.0,7,0,0,1.69"
"23468,894050,1,0,6,16.0,7,0,0,1.19"
"23469,894070,1,0,20,2.0,2,0,0,2.89"
"23470,894110,1,0,12,6.0,5,0,0,0.79"
"23471,894120,1,0,0,3.0,0,0,0,0.79"
"23472,894160,1,0,0,1.0,0,0,0,0.79"
"23473,894270,1,0,58,24.0,8,0,0,8.29"
"23474,894310,1,0,6,3.0,0,0,0,7.19"
"23475,894330,1,0,0,10.0,1,0,0,1.69"
"23476,894340,1,0,0,6.0,7,0,0,0.0"
"23477,894380,1,0,0,9.0,3,0,0,0.0"
"23478,894390,1,0,3,24.0,13,0,0,0.79"
"23479,894420,1,0,17,7.0,0,0,0,3.99"
"23480,894450,1,0,0,3.0,3,0,0,0.79"
"23481,894460,1,0,9,43.0,2,0,0,3.99"
"23482,894540,1,0,0,24.0,5,0,0,1.69"
"23483,894570,1,0,5,2.0,0,0,0,7.19"
"23484,894630,1,0,72,50.0,14,0,0,12.99"
"23485,894730,1,0,0,4.0,3,0,0,1.69"
"23486,894740,1,0,5,2.0,1,0,0,2.09"
"23487,894750,1,0,7,7.0,1,0,0,1.69"
"23488,894790,1,0,0,2.0,0,0,0,3.99"
"23489,894820,1,0,0,1.0,1,0,0,3.99"
"23490,894830,1,0,0,54.0,29,0,0,0.0"
"23491,894890,1,0,0,2.0,0,0,0,2.09"
"23492,894900,1,0,15,6.0,17,0,0,3.99"
"23493,894920,1,0,0,12.0,8,0,0,0.0"
"23494,894930,1,0,0,23.0,4,0,0,0.89"
"23495,895060,1,0,0,53.0,17,0,0,0.79"
"23496,895080,1,0,0,14.0,19,0,0,0.0"
"23497,895120,1,0,15,13.0,2,0,0,3.99"
"23498,895140,1,0,0,150.0,13,0,0,3.99"
"23499,895150,1,0,0,153.0,154,0,0,0.0"
"23500,895170,1,0,0,5.0,2,0,0,1.69"
"23501,895180,1,0,0,3.0,2,0,0,7.19"
"23502,895210,1,0,0,0.0,2,0,0,0.79"
"23503,895220,0,0,12,293.0,30,0,0,2.09"
"23504,895330,1,0,16,8.0,1,0,0,0.79"
"23505,895360,1,0,0,1.0,0,0,0,0.79"
"23506,895370,1,0,4,4.0,0,0,0,2.89"
"23507,895380,1,0,0,0.0,2,0,0,0.79"
"23508,895420,1,0,16,12.0,0,0,0,11.39"
"23509,895430,1,0,79,6.0,27,0,0,0.79"
"23510,895470,1,0,0,23.0,4,0,0,0.79"
"23511,895550,1,0,0,1.0,7,0,0,0.79"
"23512,895570,1,0,42,1.0,1,0,0,2.09"
"23513,895580,1,0,3,2.0,5,0,0,18.99"
"23514,895600,1,0,12,66.0,5,0,0,2.09"
"23515,895610,1,0,0,4.0,0,0,0,2.09"
"23516,895650,1,0,0,6.0,1,0,0,0.79"
"23517,895670,1,0,0,100.0,22,0,0,0.0"
"23518,895710,1,0,0,0.0,1,0,0,15.49"
"23519,895750,1,0,13,5.0,7,0,0,2.89"
"23520,895820,1,0,0,9.0,0,0,0,23.79"
"23521,895850,1,0,14,11.0,8,0,0,7.19"
"23522,895860,1,0,4,9.0,3,0,0,7.19"
"23523,895890,1,0,0,5.0,1,0,0,1.69"
"23524,895920,0,0,10,140.0,53,9,9,2.89"
"23525,895930,1,0,23,3.0,0,0,0,0.79"
"23526,895940,1,0,0,1.0,0,0,0,2.89"
"23527,895960,1,0,3,0.0,1,0,0,2.09"
"23528,895980,1,0,0,4.0,4,0,0,3.99"
"23529,895990,0,0,9,24.0,2,0,0,1.69"
"23530,896030,1,0,0,52.0,17,0,0,7.19"
"23531,896040,1,0,13,52.0,2,0,0,3.99"
"23532,896070,1,0,0,9.0,2,0,0,0.79"
"23533,896110,1,0,0,4.0,0,0,0,2.09"
"23534,896160,1,0,57,493.0,139,0,0,9.29"
"23535,896170,0,0,0,17.0,2,0,0,0.0"
"23536,896180,1,0,0,0.0,2,0,0,2.89"
"23537,896220,1,0,0,1.0,3,0,0,1.69"
"23538,896240,1,0,0,1.0,1,0,0,7.19"
"23539,896340,1,0,15,29.0,7,0,0,7.19"
"23540,896350,1,0,0,1.0,0,0,0,3.99"
"23541,896370,1,0,0,2.0,1,0,0,0.79"
"23542,896380,1,0,5,27.0,16,0,0,0.99"
"23543,896400,1,0,12,6.0,0,0,0,0.79"
"23544,896420,1,0,0,1.0,0,0,0,2.89"
"23545,896460,1,0,29,159.0,1,0,0,15.49"
"23546,896500,1,0,10,9.0,4,0,0,2.09"
"23547,896510,1,0,0,17.0,9,0,0,15.49"
"23548,896550,1,0,22,10.0,0,0,0,3.99"
"23549,896570,1,0,53,12.0,5,0,0,1.69"
"23550,896590,1,0,96,177.0,55,0,0,0.0"
"23551,896650,1,0,0,9.0,4,0,0,5.79"
"23552,896700,1,0,0,7.0,12,0,0,4.79"
"23553,896730,1,0,8,11.0,4,0,0,4.79"
"23554,896850,1,0,0,4.0,2,0,0,7.19"
"23555,896860,1,0,3,4.0,7,0,0,0.79"
"23556,896880,1,0,12,17.0,4,0,0,4.49"
"23557,896890,1,0,8,138.0,50,0,0,19.99"
"23558,896960,1,0,10,16.0,6,0,0,24.99"
"23559,896970,1,0,0,1.0,1,0,0,7.19"
"23560,896990,1,0,0,1.0,1,0,0,7.19"
"23561,897000,1,0,0,1.0,0,0,0,7.19"
"23562,897010,1,0,0,1.0,0,0,0,7.19"
"23563,897020,1,0,0,1.0,1,0,0,5.19"
"23564,897030,1,0,20,234.0,45,0,0,4.79"
"23565,897040,1,0,0,14.0,10,0,0,0.79"
"23566,897100,1,0,8,4.0,2,0,0,3.99"
"23567,897210,1,0,0,1.0,0,0,0,3.99"
"23568,897270,0,0,8,10.0,1,0,0,1.69"
"23569,897290,0,0,0,92.0,41,0,0,0.0"
"23570,897300,1,0,0,19.0,7,0,0,0.79"
"23571,897330,1,0,303,1154.0,45,1541,1541,0.0"
"23572,897360,1,0,0,2.0,0,0,0,2.89"
"23573,897390,1,0,0,2.0,6,0,0,5.19"
"23574,897400,1,0,13,2.0,6,0,0,5.19"
"23575,897420,1,0,37,3.0,3,0,0,0.79"
"23576,897440,1,0,0,74.0,23,0,0,7.19"
"23577,897530,1,0,6,2.0,0,0,0,3.99"
"23578,897550,1,0,11,11.0,6,0,0,3.99"
"23579,897630,1,0,0,41.0,6,0,0,1.99"
"23580,897690,1,0,32,32.0,0,0,0,2.09"
"23581,897700,1,0,0,7.0,3,0,0,11.99"
"23582,897760,1,0,25,26.0,6,0,0,0.79"
"23583,897770,1,0,0,1.0,1,0,0,3.99"
"23584,897800,1,0,35,25.0,2,0,0,3.99"
"23585,897820,1,0,10,454.0,124,128,171,2.99"
"23586,897830,1,0,0,5.0,2,0,0,3.99"
"23587,897880,1,0,0,1.0,0,0,0,1.69"
"23588,897910,1,0,8,2.0,1,0,0,5.79"
"23589,897940,1,0,0,7.0,0,0,0,3.99"
"23590,897950,1,0,0,2.0,1,0,0,2.09"
"23591,898000,1,0,6,59.0,47,0,0,3.99"
"23592,898040,1,0,0,1.0,1,0,0,2.09"
"23593,898080,1,0,0,37.0,5,0,0,0.0"
"23594,898090,1,0,0,20.0,2,0,0,3.99"
"23595,898120,1,0,0,2.0,2,0,0,2.89"
"23596,898160,1,0,0,79.0,24,0,0,0.0"
"23597,898170,1,0,13,1.0,1,0,0,1.69"
"23598,898180,1,0,0,6.0,15,0,0,0.79"
"23599,898240,1,0,0,3.0,1,0,0,1.69"
"23600,898250,1,0,0,1.0,1,0,0,3.99"
"23601,898260,1,0,9,10.0,0,0,0,0.79"
"23602,898290,1,0,23,4.0,0,0,0,3.99"
"23603,898320,1,0,0,0.0,4,0,0,1.69"
"23604,898340,1,0,0,1.0,3,0,0,5.19"
"23605,898380,1,0,95,8.0,23,0,0,0.79"
"23606,898440,1,0,0,2.0,0,0,0,5.79"
"23607,898450,1,0,32,91.0,4,0,0,3.99"
"23608,898460,1,0,0,9.0,7,0,0,1.69"
"23609,898530,1,0,26,4.0,10,0,0,5.19"
"23610,898540,1,0,6,3.0,17,0,0,2.89"
"23611,898580,1,0,0,40.0,3,0,0,18.49"
"23612,898590,1,0,0,49.0,42,0,0,0.0"
"23613,898650,1,0,21,274.0,47,0,0,9.99"
"23614,898680,1,0,0,2.0,1,0,0,0.79"
"23615,898690,1,0,0,0.0,1,0,0,1.69"
"23616,898740,1,0,15,60.0,21,0,0,0.79"
"23617,898760,1,0,5,1.0,7,0,0,0.79"
"23618,898780,1,0,0,63.0,4,0,0,0.79"
"23619,898830,1,0,0,5.0,0,0,0,5.79"
"23620,898930,1,0,0,5.0,4,0,0,0.79"
"23621,898940,1,0,0,5.0,2,0,0,3.99"
"23622,898980,1,0,1,58.0,30,0,0,0.0"
"23623,899000,1,0,56,3.0,0,0,0,3.99"
"23624,899020,1,0,0,2.0,1,0,0,1.69"
"23625,899090,1,0,8,1.0,0,0,0,2.09"
"23626,899100,1,0,0,20.0,2,0,0,10.99"
"23627,899180,1,0,0,24.0,2,0,0,11.39"
"23628,899190,0,0,20,63.0,4,0,0,6.19"
"23629,899200,1,0,31,4.0,3,0,0,24.99"
"23630,899220,1,0,10,2.0,1,0,0,0.79"
"23631,899240,1,0,0,1.0,3,0,0,2.09"
"23632,899270,1,0,18,27.0,0,0,0,1.69"
"23633,899290,1,0,0,73.0,4,0,0,0.0"
"23634,899340,1,0,0,8.0,0,0,0,7.19"
"23635,899370,1,0,16,6.0,2,0,0,0.79"
"23636,899390,1,0,30,52.0,9,0,0,34.99"
"23637,899440,1,0,32,1882.0,562,1373,1373,39.99"
"23638,899480,1,0,0,43.0,24,0,0,1.69"
"23639,899530,1,0,0,15.0,7,0,0,0.0"
"23640,899540,1,0,14,29.0,11,0,0,1.69"
"23641,899570,1,0,0,0.0,10,0,0,3.99"
"23642,899590,1,0,15,14.0,3,0,0,7.19"
"23643,899610,1,0,5,151.0,6,0,0,0.0"
"23644,899620,1,0,6,4.0,11,0,0,0.79"
"23645,899760,1,0,71,59.0,5,0,0,2.89"
"23646,899930,1,0,0,92.0,37,0,0,0.0"
"23647,899940,1,0,0,38.0,14,0,0,0.79"
"23648,899960,1,0,12,46.0,5,0,0,7.19"
"23649,899970,1,0,13,1527.0,29,206,412,3.99"
"23650,899990,1,0,0,2.0,2,0,0,2.09"
"23651,900010,1,0,0,174.0,47,0,0,14.99"
"23652,900020,1,0,0,1.0,3,0,0,11.39"
"23653,900050,1,0,16,36.0,8,0,0,9.99"
"23654,900270,1,0,100,86.0,0,0,0,4.99"
"23655,900340,1,0,0,6.0,5,0,0,4.79"
"23656,900370,1,0,5,7.0,1,0,0,5.19"
"23657,900380,1,0,5,2.0,0,0,0,5.19"
"23658,900390,1,0,12,1.0,0,0,0,1.69"
"23659,900790,1,0,20,30.0,2,0,0,2.09"
"23660,901000,1,0,0,2.0,0,0,0,3.99"
"23661,901020,1,0,0,1.0,0,0,0,3.99"
"23662,903040,1,0,5,18.0,10,0,0,11.39"
"23663,903070,1,0,0,11.0,6,0,0,0.79"
"23664,903150,0,0,23,18.0,0,0,0,1.69"
"23665,903160,1,0,7,18.0,8,0,0,2.09"
"23666,903180,1,0,25,9.0,0,0,0,7.19"
"23667,903200,1,0,0,1.0,0,0,0,0.79"
"23668,903580,1,0,0,10.0,0,0,0,2.09"
"23669,903620,1,0,0,4.0,2,0,0,11.39"
"23670,903640,1,0,0,3.0,1,0,0,5.19"
"23671,903670,1,0,0,2.0,13,0,0,3.99"
"23672,903680,1,0,8,1.0,1,0,0,0.79"
"23673,903710,1,0,0,24.0,9,0,0,7.19"
"23674,903730,1,0,0,96.0,42,0,0,0.0"
"23675,903740,1,0,0,6.0,11,0,0,0.79"
"23676,903760,1,0,0,3.0,4,0,0,0.0"
"23677,903780,1,0,21,9.0,0,0,0,10.29"
"23678,903790,1,0,0,3.0,0,0,0,7.19"
"23679,903830,1,0,0,17.0,4,0,0,3.99"
"23680,903850,1,0,40,9.0,0,0,0,3.99"
"23681,904050,1,0,0,5.0,2,0,0,3.99"
"23682,904130,1,0,18,24.0,3,0,0,2.09"
"23683,904160,1,0,30,12.0,3,0,0,2.89"
"23684,904300,1,0,48,11.0,3,0,0,0.0"
"23685,904310,1,0,37,241.0,104,0,0,19.49"
"23686,904320,0,0,11,138.0,4,0,0,3.99"
"23687,904340,1,0,0,2.0,1,0,0,2.09"
"23688,904430,1,0,0,0.0,1,0,0,0.79"
"23689,904440,1,0,36,25.0,10,0,0,0.99"
"23690,904500,1,0,0,16.0,1,0,0,0.0"
"23691,904530,1,0,21,5.0,0,0,0,0.79"
"23692,904540,1,0,0,45.0,9,1075,1075,4.79"
"23693,904550,1,0,14,4.0,16,0,0,0.79"
"23694,904560,1,0,0,2.0,3,0,0,0.0"
"23695,904570,1,0,72,76.0,4,0,0,0.79"
"23696,904600,1,0,29,9.0,12,0,0,3.99"
"23697,904680,1,0,18,1.0,1,0,0,2.09"
"23698,904740,1,0,2,567.0,24,0,0,0.0"
"23699,904770,1,0,41,1.0,0,0,0,2.09"
"23700,904780,1,0,0,12.0,6,0,0,2.09"
"23701,904800,1,0,0,5.0,7,0,0,0.0"
"23702,904810,1,0,0,8.0,1,0,0,4.79"
"23703,904820,1,0,0,8.0,6,0,0,0.0"
"23704,904860,1,16,0,19.0,10,0,0,4.79"
"23705,904890,1,0,9,18.0,3,0,0,4.79"
"23706,904930,1,0,13,4.0,5,0,0,2.89"
"23707,904940,1,0,26,13.0,0,0,0,1.7"
"23708,904950,1,0,0,2.0,4,0,0,3.99"
"23709,904960,1,0,0,28.0,5,0,0,69.99"
"23710,904990,1,0,100,60.0,52,0,0,0.79"
"23711,905010,1,0,93,2.0,0,0,0,1.69"
"23712,905020,1,0,0,1.0,1,0,0,2.09"
"23713,905060,1,0,0,21.0,10,0,0,4.79"
"23714,905090,1,0,15,45.0,16,0,0,13.99"
"23715,905120,1,0,9,1.0,0,0,0,1.69"
"23716,905130,1,0,12,2.0,1,0,0,3.99"
"23717,905150,1,0,18,27.0,4,0,0,2.19"
"23718,905180,1,0,0,2.0,3,0,0,0.0"
"23719,905200,1,0,0,3.0,17,0,0,0.79"
"23720,905220,1,0,0,6.0,0,0,0,3.99"
"23721,905230,1,0,96,37.0,90,0,0,0.0"
"23722,905260,1,0,0,0.0,1,0,0,2.99"
"23723,905300,1,0,20,1.0,4,0,0,0.79"
"23724,905330,1,0,20,15.0,2,0,0,7.99"
"23725,905350,1,0,36,11.0,3,0,0,0.79"
"23726,905370,1,0,0,259.0,235,0,0,11.39"
"23727,905380,0,0,0,10.0,0,0,0,0.79"
"23728,905450,1,0,62,93.0,47,0,0,30.99"
"23729,905460,1,0,0,3.0,0,0,0,0.0"
"23730,905510,1,0,96,4.0,0,0,0,0.79"
"23731,905590,1,0,33,0.0,1,0,0,0.79"
"23732,905640,1,0,0,422.0,431,0,0,0.0"
"23733,905650,1,0,0,33.0,15,0,0,0.0"
"23734,905660,1,0,90,189.0,25,0,0,13.99"
"23735,905670,0,0,1,14.0,7,0,0,5.19"
"23736,905690,0,0,22,195.0,88,0,0,10.29"
"23737,905790,1,0,0,3.0,7,0,0,0.79"
"23738,905800,1,0,8,18.0,2,0,0,3.99"
"23739,905860,1,0,5,1.0,1,0,0,1.69"
"23740,905870,1,0,5,5.0,2,0,0,2.09"
"23741,905880,1,0,5,5.0,1,0,0,1.69"
"23742,905890,1,0,0,1.0,0,0,0,2.09"
"23743,905940,1,0,53,218.0,434,0,0,5.19"
"23744,905960,1,0,0,1.0,0,0,0,9.29"
"23745,906000,1,0,16,18.0,11,0,0,3.99"
"23746,906010,1,0,18,6.0,3,0,0,0.79"
"23747,906020,1,0,5,2.0,3,0,0,4.79"
"23748,906030,1,0,0,4.0,1,0,0,13.99"
"23749,906050,1,0,0,54.0,29,0,0,0.79"
"23750,906110,1,0,21,27.0,0,0,0,10.0"
"23751,906120,1,0,22,61.0,3,0,0,13.99"
"23752,906160,1,0,21,1.0,1,0,0,1.69"
"23753,906170,1,0,0,0.0,1,0,0,7.19"
"23754,906190,1,0,5,1.0,13,0,0,0.79"
"23755,906200,1,0,24,150.0,23,0,0,0.0"
"23756,906280,1,0,10,14.0,0,0,0,0.99"
"23757,906300,1,0,11,32.0,1,0,0,23.79"
"23758,906310,1,0,0,6.0,0,0,0,3.0"
"23759,906340,1,0,0,8.0,2,0,0,0.79"
"23760,906360,1,0,0,3.0,2,0,0,0.79"
"23761,906370,1,0,6,5.0,0,0,0,4.79"
"23762,906390,1,0,0,571.0,52,0,0,0.0"
"23763,906450,1,0,0,1.0,0,0,0,2.89"
"23764,906480,1,0,13,1.0,1,0,0,11.39"
"23765,906590,1,0,0,31.0,7,0,0,2.89"
"23766,906600,1,0,24,28.0,0,0,0,4.79"
"23767,906650,1,0,22,3.0,2,0,0,7.19"
"23768,906660,1,0,0,6.0,1,0,0,6.99"
"23769,906680,1,0,0,16.0,10,0,0,2.89"
"23770,906730,1,0,31,21.0,3,0,0,5.79"
"23771,906740,1,0,10,30.0,14,0,0,10.99"
"23772,906770,1,0,25,21.0,8,0,0,23.79"
"23773,906850,1,0,0,9.0,18,0,0,0.79"
"23774,906880,1,0,100,7.0,2,0,0,0.79"
"23775,906920,1,0,98,13.0,16,0,0,0.79"
"23776,906950,1,0,6,4.0,1,0,0,1.69"
"23777,907000,1,0,0,128.0,2,0,0,0.0"
"23778,907020,1,0,0,11.0,4,0,0,2.09"
"23779,907040,1,0,0,5.0,6,0,0,3.99"
"23780,907050,1,0,0,43.0,29,0,0,0.0"
"23781,907210,1,0,0,100.0,36,0,0,10.29"
"23782,907220,1,0,0,0.0,3,0,0,2.09"
